account_id,bank_district_id,date,year,LOR,disp_id,client_id,client_district_id,gender,age,age_group,total_credit96,total_withdrawal96,RFM_score,total_credit97,total_withdrawal97,had_loan_1997,had_card_issued_1997
3028,27,930915,1993,3,3658,3658,58,M,72,70,51569.8,46775.2,7,51351.6,59075.2,0,0
3310,25,930915,1993,3,4002,4002,25,F,76,70,59889.3,67319.2,7,59748,59959.2,0,0
6715,48,930915,1993,3,8105,8105,72,M,33,30,243903.2,204687.4,9,269928.4,287659.4,0,0
3255,1,930915,1993,3,3938,3938,27,M,16,10,20973.4,2500,7,23959.6,2900,0,0
3751,9,930915,1993,3,4526,4526,70,F,26,20,261628.6,292847.2,9,261146.8,257947.2,0,0
2987,18,930916,1993,3,3607,3607,18,F,50,50,308799.4,329043.2,9,308022.2,322463.2,0,0
857,77,930916,1993,3,1032,1032,1,F,58,50,110189.6,111446.4,11,55357.3,45203.2,0,0
3042,10,930916,1993,3,3676,3676,10,F,31,30,401261,441222.4,11,199023.2,199951.2,0,0
2695,16,930916,1993,3,3253,3253,70,M,50,50,273340,283411.2,10,273709.5,271511.2,0,0
2849,1,930916,1993,3,3443,3443,1,F,62,60,81106.7,84623.2,8,81375.3,79223.2,0,0
2802,1,930916,1993,3,3386,3386,49,F,56,50,55030.8,49599.2,7,48365.3,59699.2,0,0
34,67,930917,1993,3,42,42,68,M,61,60,416942.3,460577,11,416791.1,406858,0,0
7133,1,930917,1993,3,8610,8610,55,F,48,40,127383.6,142350.4,9,71337.1,73811.2,0,0
699,1,930917,1993,3,839,839,47,F,41,40,518444.7,522702.2,11,169213.4,186955.2,0,0
2282,29,930917,1993,3,2762,2762,29,F,43,40,616886.6,649953,10,621525.4,626613,0,0
8489,19,930918,1993,3,10167,10475,51,F,48,40,472666.4,471590.4,11,232413.7,222595.2,0,0
837,46,930918,1993,3,1008,1008,6,M,40,40,286779.1,273775.2,9,279758.4,286675.2,0,0
8759,1,930918,1993,3,10490,10798,1,F,16,10,242919.3,295968.2,9,139993.9,141320.2,0,0
1602,33,930919,1993,3,1943,1943,39,M,70,70,60314.1,63101.2,7,60578.9,50571.2,0,0
2958,48,930919,1993,3,3572,3572,48,F,68,60,64213,70997.2,7,63997.3,67947.2,0,0
3408,62,930919,1993,3,4119,4119,62,F,34,30,538816.2,536310.4,15,268157.7,314075.2,0,0
153,77,930919,1993,3,185,185,77,M,42,40,181266.5,179391.2,8,179640.2,189087.2,0,0
3268,21,930920,1993,3,3956,3956,21,F,21,20,83531.6,74110.4,9,41848.1,41875.2,0,0
854,62,930921,1993,3,1029,1029,1,F,42,40,140057.8,131339.2,8,136286.5,140939.2,0,0
1831,1,930921,1993,3,2222,2222,1,F,62,60,79131.7,84759.2,7,78939.3,80629.2,0,0
39,36,930922,1993,3,47,47,76,M,62,60,78939.4,71315.2,8,78854.9,84195.2,0,0
1811,40,930922,1993,3,2195,2195,68,F,54,50,324418.9,344260.8,10,345491.2,333542.8,0,0
3822,8,930922,1993,3,4606,4606,8,M,59,50,246267.2,221016.2,8,303126.7,320063.2,0,0
1404,7,930922,1993,3,1700,1700,7,M,47,40,424983.4,403850,11,730754.4,692151,0,0
517,76,930922,1993,3,621,621,54,M,57,50,313788.1,275175.2,9,323571.5,331315.2,0,0
1440,55,930922,1993,3,1748,1748,64,M,20,20,42877.2,54789.2,6,49085.3,52159.2,0,0
3505,46,930923,1993,3,4233,4233,46,M,58,50,308912.6,300451.2,9,313362.1,292451.2,0,0
1804,20,930923,1993,3,2185,2185,20,F,39,30,602020.1,543459,10,537527.6,560948,0,0
2617,1,930924,1993,3,3158,3158,1,F,56,50,37841,35761.2,7,37775.8,40051.2,0,0
467,74,930924,1993,3,561,561,74,F,34,30,159787.9,144859.2,9,139623.3,155659.2,0,0
4437,40,930924,1993,3,5352,5352,40,F,20,20,64925.8,53525.2,7,89967.5,58475.2,0,0
1453,61,930925,1993,3,1762,1762,61,M,40,40,667965.3,616759,10,657481.7,704253,0,1
3977,7,930925,1993,3,4796,4796,7,M,68,60,56768.1,50053.2,7,56641.3,64003.2,0,0
8982,64,930925,1993,3,10755,11063,64,F,41,40,620047.2,582467.2,12,603375.1,582450.2,0,0
27,73,930926,1993,3,33,33,73,F,48,40,113901,122423.2,7,118508,117723.2,0,0
4511,33,930926,1993,3,5441,5441,18,M,39,30,94833.2,89951.2,7,114422.6,98831.2,0,0
1052,61,930927,1993,3,1264,1264,61,F,20,20,70056.1,78275.2,7,71674.4,66375.2,0,0
10227,62,930927,1993,3,12269,12577,62,F,46,40,574854,579128,10,128070.2,172743,0,0
3171,61,930928,1993,3,3835,3835,50,F,65,60,59141.6,53449.2,7,59257.1,59349.2,0,0
228,5,930928,1993,3,274,274,17,F,26,20,282420.2,265743.2,10,282989.7,272303.2,0,0
3618,29,930929,1993,3,4365,4365,10,M,35,30,232528.6,200651.2,9,228668.3,214731.2,0,0
1016,40,930929,1993,3,1220,1220,40,F,43,40,280487.8,231263.2,10,280462.1,271563.2,0,1
15,70,931002,1993,3,20,20,46,M,17,10,223791.7,233379.2,10,223627.6,220179.2,0,0
3237,20,931002,1993,3,3915,3915,20,M,19,10,229114.6,224035.2,10,236247.5,214215.2,0,0
1485,36,931003,1993,3,1799,1799,36,M,37,30,307697.7,285195.2,9,318265.8,300495.2,0,1
7769,23,931003,1993,3,9303,9611,23,M,38,30,735084.6,680914.2,10,466141.5,503974.2,0,0
2613,26,931003,1993,3,3153,3153,26,M,72,70,122242.6,113870.4,10,60921.1,73525.2,0,0
2201,8,931005,1993,3,2663,2663,8,M,20,20,38694.4,40347.2,6,38482.5,42087.2,0,0
1896,74,931005,1993,3,2302,2302,74,M,39,30,795159.5,818651.2,10,410202,367001.2,0,0
5387,1,931005,1993,3,6501,6501,1,M,26,20,132067.4,137375.2,8,131538.5,156379.2,0,0
3535,1,931005,1993,3,4266,4266,1,F,22,20,39247.5,38647.2,6,39371.6,40747.2,0,0
1120,1,931005,1993,3,1343,1343,1,F,57,50,131858.4,124802.4,11,66159.7,55511.2,0,0
235,41,931006,1993,3,284,284,10,M,22,20,41099,46387.2,6,40948.8,46667.2,0,0
3701,76,931006,1993,3,4463,4463,76,M,73,70,75910.5,79393.2,8,75903.6,64803.2,0,0
1516,67,931008,1993,3,1837,1837,67,M,39,30,84737.6,70658.4,11,42516.2,41989.2,0,0
4543,33,931008,1993,3,5478,5478,33,M,51,50,63239.3,48595.2,7,68316.4,63655.2,0,0
2427,70,931008,1993,3,2932,2932,1,F,56,50,162485.6,140758,8,323902.8,308746,0,0
1981,64,931008,1993,3,2407,2407,51,M,21,20,40386.2,45203.2,7,40485,34543.2,0,0
8566,74,931008,1993,3,10258,10566,74,F,54,50,96456.1,103566.4,8,651580.2,589627.6,0,0
678,17,931008,1993,3,814,814,19,M,37,30,100107.8,102131.2,8,99998,101831.2,0,0
4659,56,931008,1993,3,5617,5617,56,F,38,30,448609.6,407295.2,11,307068.5,363056.2,0,0
4059,34,931008,1993,3,4892,4892,26,M,27,20,6378.8,14800,7,10578.8,18700,0,0
4013,73,931008,1993,3,4836,4836,49,M,44,40,202350.3,197674,9,214722.5,210612,0,0
7011,75,931008,1993,3,8463,8463,75,M,49,40,205616.6,211710.9,9,304892.2,267743.2,0,0
2132,76,931008,1993,3,2578,2578,76,M,42,40,281587.4,292175.2,10,281496.1,268475.2,0,0
1816,44,931008,1993,3,2201,2201,44,M,67,60,103378.2,104806.4,12,51766.6,47513.2,0,0
2623,58,931009,1993,3,3165,3165,3,F,20,20,95910.1,95887.2,8,104183.9,86127.2,0,0
2793,47,931009,1993,3,3373,3373,5,M,44,40,84721,83714.4,12,42416.6,39217.2,0,0
2479,18,931009,1993,3,2994,2994,18,M,33,30,81571.2,86767.2,7,78669.6,67567.2,0,0
11135,75,931010,1993,3,13379,13687,75,M,37,30,204551.4,201799.2,8,207166,196069.2,0,0
8041,1,931010,1993,3,9625,9933,74,M,55,50,763151,736443.2,10,666311.2,683903.2,0,1
492,5,931010,1993,3,591,591,65,F,22,20,76723.1,79895.2,8,73406.2,87415.2,0,0
799,56,931010,1993,3,957,957,56,F,55,50,2982.8,17800,7,,,0,0
3972,51,931011,1993,3,4791,4791,51,M,60,60,226783.8,219163.2,9,231004.8,224763.2,0,0
1468,54,931011,1993,3,1780,1780,54,F,42,40,39572,35053.2,6,39696.3,37063.2,0,0
624,70,931011,1993,3,750,750,70,F,40,40,771922.5,728975.2,10,678341.1,678901.2,0,0
3483,40,931012,1993,3,4210,4210,40,M,17,10,39920.8,44151.2,7,39951.6,34821.2,0,0
4260,56,931014,1993,3,5134,5134,58,F,29,20,319229.7,328353.2,10,319158,305611.2,0,0
616,43,931014,1993,3,740,740,55,M,73,70,83371.4,94643.2,8,83168.1,82073.2,0,0
931,59,931015,1993,3,1121,1121,59,M,57,50,74511.7,74543.2,7,77429,79923.2,0,0
102,11,931016,1993,3,123,123,11,M,27,20,327933.1,313704.2,10,186231.3,201815.2,0,0
540,75,931016,1993,3,651,651,54,F,20,20,94869.5,81675.2,8,121245.8,133325.2,0,0
2660,1,931017,1993,3,3211,3211,17,F,29,20,657319.5,637646.5,10,916771.8,922371,0,0
4287,1,931017,1993,3,5164,5164,9,M,25,20,88706.8,95835.2,8,90075.9,93615.2,0,0
3551,6,931017,1993,3,4286,4286,6,F,31,30,54503.6,52679.2,7,50607.3,49919.2,0,0
2072,41,931017,1993,3,2513,2513,41,M,55,50,321620,335947.2,9,331547.5,318467.2,0,0
4119,77,931018,1993,3,4959,4959,77,M,17,10,48185.2,43325.2,7,104916.4,92375.2,0,0
1345,28,931019,1993,3,1629,1629,28,M,30,30,600178.8,574958.4,12,299855.2,331459.2,0,0
1565,36,931020,1993,3,1897,1897,36,F,27,20,95192,90471.2,7,88651,84331.2,0,0
2824,11,931020,1993,3,3414,3414,11,F,49,40,202473.1,170935.2,8,202148.8,200495.2,0,0
2052,61,931020,1993,3,2490,2490,61,F,35,30,138794.6,145231.2,8,134525.3,142231.2,0,0
1767,21,931020,1993,3,2142,2142,21,F,55,50,506130.2,421286.4,11,255174.4,285803.2,0,0
2140,75,931021,1993,3,2588,2588,33,M,38,30,53090.4,61981.2,6,53514.8,49971.2,0,0
1051,35,931021,1993,3,1262,1262,35,M,44,40,339753.4,317350.4,14,169539.9,202775.2,0,0
3927,56,931022,1993,3,4736,4736,56,F,53,50,81735.6,79187.2,7,90815.4,75427.2,0,0
2050,1,931022,1993,3,2488,2488,9,F,16,10,217930.9,201723.2,10,219198.7,219023.2,0,0
2276,31,931022,1993,3,2756,2756,31,F,77,70,59306,54185.2,7,59385.9,53675.2,0,0
126,5,931023,1993,3,151,151,51,F,25,20,329690.8,313679.2,10,145722.9,152723.2,0,0
2859,11,931023,1993,3,3454,3454,11,F,47,40,258393,325688.4,13,215280.2,151775.2,0,0
2667,23,931023,1993,3,3220,3220,23,M,39,30,80327.6,96650.4,10,39922.5,37025.2,0,0
1789,46,931023,1993,3,2168,2168,46,F,33,30,45200,8200,7,24609.6,1500,0,0
838,47,931023,1993,3,1009,1009,33,F,34,30,11400,25000,7,1701.5,18800,0,0
3264,70,931023,1993,3,3950,3950,38,M,72,70,124713.8,114494.4,10,62261.8,69827.2,0,0
198,70,931025,1993,3,240,240,34,F,67,60,52864.4,50297.2,6,52565.4,53507.2,0,0
2345,5,931025,1993,3,2834,2834,52,M,47,40,262292.8,279083.6,9,261475.9,240157.6,0,0
5256,72,931025,1993,3,6349,6349,72,M,24,20,122050,153579,9,508744,480217,0,0
40,64,931025,1993,3,48,48,16,M,56,50,85253.5,95283.2,8,85378.6,68083.2,0,0
419,13,931025,1993,3,505,505,13,M,19,10,70999.7,69475.2,7,74288.2,74275.2,0,0
3892,43,931025,1993,3,4692,4692,76,F,41,40,40705,43931.2,7,40574.9,42001.2,0,0
1217,69,931025,1993,3,1469,1469,54,F,30,30,38790.9,37669.2,7,38854.7,37159.2,0,0
397,11,931026,1993,3,479,479,11,M,49,40,816225.2,802762.4,14,418544.6,370946.2,0,0
3146,68,931026,1993,3,3805,3805,68,M,54,50,51092.5,49999.2,7,48313.9,53569.2,0,0
287,16,931027,1993,3,349,349,39,F,69,60,55632.4,63733.2,6,55562.3,47823.2,0,0
2180,45,931027,1993,3,2639,2639,45,F,46,40,13400,16000,7,900,1000,0,0
354,59,931028,1993,3,432,432,59,F,44,40,153876.2,153427.2,9,157702.4,132027.2,0,0
259,2,931028,1993,3,312,312,2,M,72,70,79586.8,83403.2,7,79119.8,86603.2,0,0
1666,67,931030,1993,3,2021,2021,67,M,77,70,75541.9,62683.2,7,75836.1,74673.2,0,0
1495,36,931101,1993,3,1812,1812,36,F,49,40,638178.8,667686.4,12,318061.5,346123.2,0,0
2582,28,931101,1993,3,3116,3116,28,M,45,40,286945,286383.2,9,287098.4,274203.2,0,0
4470,16,931101,1993,3,5392,5392,16,F,41,40,529631,532040.2,11,529395.9,530734.2,0,0
1381,57,931101,1993,3,1671,1671,57,F,65,60,99184.6,101590.4,12,49495,49155.2,0,0
2435,38,931101,1993,3,2941,2941,38,M,45,40,477532.7,475939.2,10,564510.4,564743.2,0,0
542,1,931101,1993,3,653,653,1,F,66,60,50454.3,49055.2,7,50384,52565.2,0,0
1123,13,931101,1993,3,1347,1347,13,M,26,20,424986,445318.4,12,211968.2,201699.2,0,0
3225,1,931101,1993,3,3900,3900,55,M,53,50,531000.4,500030.4,12,285708.7,253995.2,0,0
1133,1,931101,1993,3,1361,1361,1,F,74,70,109492.2,104382.4,11,54821.4,55631.2,0,0
3086,1,931102,1993,3,3733,3733,1,F,50,50,277072.3,270339.2,10,277358.8,265839.2,0,1
2250,35,931102,1993,3,2724,2724,35,M,21,20,283517.1,283699.2,9,283342.7,273179.2,0,0
340,1,931103,1993,3,416,416,1,F,64,60,140801,137602.4,10,70782.8,44961.2,0,0
4079,52,931103,1993,3,4916,4916,52,M,57,50,558173.6,579641.2,11,107166.6,113075.2,0,0
841,1,931104,1993,3,1014,1014,1,M,65,60,70626,55013.2,7,71169.1,74243.2,0,0
2269,6,931104,1993,3,2747,2747,6,M,60,60,271235.8,265534.4,12,132011.4,137167.2,0,0
2867,30,931104,1993,3,3465,3465,30,M,54,50,280188.9,258751.2,10,296698,298151.2,0,1
3371,68,931104,1993,3,4077,4077,68,F,41,40,613661.2,608172.2,11,286368,310048.2,0,0
520,60,931104,1993,3,625,625,60,F,18,10,42979.2,46449.2,7,43163.8,33739.2,0,0
743,10,931105,1993,3,891,891,33,M,65,60,54538,48047.2,7,54469.2,58587.2,0,0
3640,10,931105,1993,3,4389,4389,10,F,70,70,78222.2,79185.2,7,78394.5,74655.2,0,0
3354,63,931105,1993,3,4056,4056,63,F,44,40,137062,146471.2,9,142378.1,138671.2,0,0
107,64,931105,1993,3,129,129,64,F,49,40,110737.2,104163.2,8,115249.2,109063.2,0,0
243,55,931106,1993,3,294,294,58,M,28,20,681413,693464,10,744885.7,731530,0,0
3687,71,931106,1993,3,4446,4446,71,F,46,40,315435.4,293334.4,13,157703.6,158947.2,0,0
1984,73,931107,1993,3,2410,2410,73,F,23,20,344317.4,341790.4,14,171994.2,167675.2,0,0
4173,1,931108,1993,3,5030,5030,1,M,16,10,26499.3,26775.2,7,62977.4,47725.2,0,0
2700,74,931108,1993,3,3258,3258,74,F,36,30,396607.2,400605.2,10,396814.6,394029.2,0,0
2318,73,931108,1993,3,2805,2805,73,M,32,30,301193.4,299299.2,11,300521.9,318599.2,0,0
7965,55,931108,1993,3,9536,9844,55,M,51,50,860094,818778.4,11,307206.8,301108.2,0,0
3352,42,931108,1993,3,4054,4054,72,F,37,30,69673.7,64051.2,7,65913.5,77871.2,0,0
4255,70,931108,1993,3,5128,5128,70,M,33,30,453329.1,466820,11,451185.5,411432,0,0
73,72,931108,1993,3,87,87,72,F,50,50,250492.3,242547.2,10,256892.8,239487.2,0,0
3948,1,931109,1993,3,4763,4763,77,F,52,50,199747.4,194091.2,10,198305.2,193931.2,0,0
648,13,931109,1993,3,778,778,13,M,56,50,234513.4,219155.2,8,240849.5,226455.2,0,0
3688,70,931110,1993,3,4448,4448,72,F,54,50,200493.5,203075.2,9,200199.4,198975.2,0,0
462,29,931110,1993,3,556,556,29,M,50,50,272257.6,277415.2,10,277873.7,257655.2,0,0
3243,1,931110,1993,3,3922,3922,1,F,68,60,167215.4,182254.4,12,83298.9,85047.2,0,0
8625,64,931110,1993,3,10328,10636,64,M,25,20,729050.6,729940.8,11,480247,501027.6,0,0
321,47,931111,1993,3,391,391,47,F,63,60,63395.9,59007.2,7,63319,60997.2,0,0
3548,23,931111,1993,3,4282,4282,3,M,64,60,73254.5,79687.2,8,73336.2,65267.2,0,0
5984,11,931111,1993,3,7234,7234,28,M,31,30,205607.9,227375.2,9,205093.1,204175.2,0,0
3091,3,931111,1993,3,3739,3739,3,F,40,40,212858.5,210983.2,9,217398.4,220383.2,0,0
626,72,931111,1993,3,752,752,72,M,52,50,204374.4,214286.4,11,124617.8,133383.2,0,0
998,47,931111,1993,3,1202,1202,47,F,16,10,321845.7,336247.2,9,321414.3,324067.2,0,0
3326,5,931111,1993,3,4020,4020,45,F,43,40,442474.7,424631.2,9,515667,553148.2,0,0
2457,76,931111,1993,3,2967,2967,53,F,35,30,78112.5,83283.2,8,75530.2,75083.2,0,0
2549,74,931112,1993,3,3077,3077,50,F,62,60,156601.4,132290.4,12,78521.6,80825.2,0,0
1947,35,931112,1993,3,2366,2366,35,M,66,60,168269.6,169582.4,12,84052.5,79971.2,0,0
2738,41,931112,1993,3,3305,3305,41,F,25,20,187681.6,193043.2,9,196910.1,182443.2,0,0
1809,1,931112,1993,3,2192,2192,1,F,40,40,597924.6,601362,11,301097.9,295761,0,0
519,24,931112,1993,3,623,623,24,M,71,70,170032.8,168030.4,12,85143.4,82885.2,0,0
2665,61,931113,1993,3,3217,3217,61,M,19,10,69562.7,60075.2,7,114199.7,113175.2,0,0
1114,6,931113,1993,3,1335,1335,1,F,35,30,528043.2,511268,14,191940,172643,0,0
8957,1,931113,1993,3,10726,11034,1,M,24,20,132728.8,119917.2,8,405763,374065.2,0,0
2271,68,931113,1993,3,2751,2751,68,F,39,30,37597.9,33229.2,7,37561.1,39979.2,0,0
196,4,931114,1993,3,238,238,6,F,35,30,170805.9,173287.2,9,196788,174887.2,0,0
3218,41,931114,1993,3,3892,3892,1,M,17,10,39004.4,42777.2,6,38994.7,35017.2,0,0
3660,74,931114,1993,3,4413,4413,74,M,19,10,46746.3,57725.2,6,45041.5,45675.2,0,0
787,10,931114,1993,3,941,941,10,M,61,60,88886.3,88279.2,7,89064.5,83979.2,0,0
3820,1,931114,1993,3,4604,4604,67,M,28,20,176677.2,183143.2,8,201767.2,186883.2,0,0
10906,76,931114,1993,3,13098,13406,42,F,18,10,135025.9,156302.2,9,622337.4,578045.2,0,0
914,73,931114,1993,3,1101,1101,74,M,50,50,42156.8,36151.2,7,42379.1,38191.2,0,0
9656,61,931114,1993,3,11578,11886,61,F,55,50,394825.5,446938.2,10,503230.2,446800.2,0,0
1941,60,931115,1993,3,2358,2358,74,F,50,50,433071.6,488750.4,13,216164.9,218255.2,0,0
3617,22,931115,1993,3,4364,4364,22,M,19,10,215736.7,201731.2,9,220229.6,225071.2,0,0
3370,49,931115,1993,3,4076,4076,49,M,27,20,320609,334845.2,10,313542.8,326921.2,0,0
1664,56,931115,1993,3,2018,2018,56,F,51,50,287850.5,315423.2,10,287624.2,291523.2,0,0
4337,29,931116,1993,3,5224,5224,29,M,47,40,573892,595779.2,11,343348.7,342577.2,0,0
2557,40,931117,1993,3,3088,3088,40,M,46,40,77192.1,66647.2,7,73355.9,84647.2,0,0
1527,31,931117,1993,3,1851,1851,31,F,21,20,478244.4,434613.3,11,547323.3,557926,0,0
3938,57,931117,1993,3,4749,4749,57,F,48,40,302803.1,331103.2,9,302257.7,297803.2,0,1
1686,11,931118,1993,3,2047,2047,11,F,53,50,73253.9,71959.2,8,97182.7,88399.2,0,0
10670,60,931118,1993,3,12815,13123,56,F,18,10,572530.7,609861.2,10,372782,386531.2,0,0
3309,66,931120,1993,3,4001,4001,69,M,40,40,200122.7,188099.2,9,200560.2,213099.2,0,0
3107,5,931120,1993,3,3757,3757,5,M,74,70,77926.2,60519.2,6,78744.4,64199.2,0,0
8377,29,931120,1993,3,10042,10350,29,F,35,30,293346,458001.6,11,181548.2,162364.8,0,0
345,5,931120,1993,3,422,422,69,M,50,50,215991,215003.2,8,225989.7,223803.2,0,0
498,1,931121,1993,3,598,598,1,M,26,20,551466.4,526590.4,14,280849.9,305375.2,0,0
3571,39,931121,1993,3,4309,4309,39,F,17,10,89244.9,86987.2,8,80194.9,84847.2,0,0
5991,1,931121,1993,3,7241,7241,57,F,39,30,220276.7,209275.2,9,218324.8,243775.2,0,0
1128,74,931121,1993,3,1354,1354,64,M,75,70,75864.5,77825.2,8,76180.1,67535.2,0,0
10439,66,931121,1993,3,12535,12843,66,M,43,40,505938,430305.2,11,496305.9,526709.2,0,0
1302,55,931121,1993,3,1575,1575,55,F,73,70,148403,147386.4,13,74280.8,70103.2,0,0
10788,67,931122,1993,3,12952,13260,72,F,19,10,48784.5,61884.6,7,304559.8,307265,0,0
4343,31,931122,1993,3,5233,5233,66,M,29,20,205640.1,196075.2,8,208228.4,185175.2,0,0
2460,1,931122,1993,3,2971,2971,1,F,19,10,108085.4,100475.2,8,103231.8,103375.2,0,0
1931,20,931123,1993,3,2345,2345,33,M,54,50,262479.4,230862.4,10,133856.7,151011.2,0,0
2972,12,931123,1993,3,3589,3589,73,F,35,30,381750,342951.2,9,732832.2,714939.2,0,0
1286,66,931123,1993,3,1556,1556,66,M,46,40,680513,657338,10,361800.8,396532,0,0
1235,76,931123,1993,3,1490,1490,42,M,68,60,53105.9,42849.2,7,53017.9,61119.2,0,0
4385,23,931123,1993,3,5283,5283,17,M,14,10,90499,90575.2,8,89129.1,105825.2,0,0
7449,1,931124,1993,3,8923,9231,29,F,24,20,93252,77355.2,8,97068.1,104475.2,0,0
545,54,931124,1993,3,656,656,1,M,40,40,151469.9,154847.2,9,158691.3,132247.2,0,0
245,65,931125,1993,3,296,296,65,M,22,20,143268.9,145205.7,8,567641.8,520644.7,0,0
688,74,931125,1993,3,825,825,74,M,19,10,55842.2,52473.2,7,53286.1,65273.2,0,0
173,66,931126,1993,3,210,210,66,M,57,50,500667.2,526462.4,11,274710,235111.2,0,0
10904,48,931126,1993,3,13096,13404,48,M,30,30,81555,81852.4,7,82646.4,78015.2,0,0
7844,1,931126,1993,3,9394,9702,33,F,45,40,417265.6,418178.2,11,417252.3,428675.2,0,0
6353,26,931126,1993,3,7672,7672,26,M,43,40,320038.4,293139.2,10,319958.7,329179.2,0,0
604,12,931126,1993,3,723,723,12,F,39,30,111102.2,99375.2,8,112972.8,95375.2,0,0
6806,1,931126,1993,3,8217,8217,69,M,18,10,327946.5,302225.3,10,318647.2,284975.2,0,1
5927,15,931126,1993,3,7166,7166,15,M,32,30,240058.9,242235.1,9,183048.3,206524.9,0,0
2419,24,931127,1993,3,2922,2922,43,M,56,50,493042.1,448559.5,10,733206.9,779970.2,0,0
1288,11,931127,1993,3,1558,1558,11,F,69,60,73506.9,71641.2,8,73365.3,75181.2,0,0
3003,18,931127,1993,3,3627,3627,18,F,15,10,52455,48475.2,7,117378.3,92425.2,0,0
10131,1,931127,1993,3,12156,12464,39,M,37,30,332164.1,318735.2,10,501675.1,468941.3,0,0
1952,70,931128,1993,3,2373,2373,15,M,42,40,201348.5,177435.2,8,201579.4,201955.2,0,0
651,72,931128,1993,3,781,781,72,M,51,50,264137.4,246703.2,9,265916.9,251003.2,0,0
2989,4,931128,1993,3,3610,3610,36,M,77,70,62152,53825.2,7,62433.1,55145.2,0,0
1499,47,931128,1993,3,1817,1817,47,F,43,40,170217.2,170134.4,11,103381.5,87407.2,0,0
426,1,931129,1993,3,512,512,60,F,31,30,208534.8,198871.6,9,142790.9,166090.4,0,0
3570,44,931129,1993,3,4308,4308,44,F,26,20,93853.3,89607.2,8,95545.3,93607.2,0,0
4237,18,931129,1993,3,5107,5107,50,F,49,40,824561.2,779026.4,15,599285.3,626498.2,0,0
2739,59,931129,1993,3,3306,3306,27,M,48,40,90177.3,91359.2,7,90347.7,87019.2,0,0
4526,63,931129,1993,3,5460,5460,63,M,35,30,162966.8,151875.2,8,163803.9,134075.2,0,0
1621,75,931201,1993,3,1965,1965,75,M,57,50,208779.9,201419.2,9,209373.5,187819.2,0,0
344,54,931201,1993,3,421,421,54,M,31,30,183550.2,182839.2,8,184597.5,184039.2,0,0
1359,8,931202,1993,3,1646,1646,8,M,30,30,14283.2,5900,7,14783.2,8400,0,0
290,56,931202,1993,3,352,352,56,M,56,50,261014.4,287342.2,9,556807.6,513957.2,0,0
66,48,931203,1993,3,77,77,1,F,40,40,583884.7,594925,11,584195.4,586027,0,0
1314,48,931203,1993,3,1589,1589,48,F,45,40,218464.5,212383.2,9,219051.7,194103.2,0,0
3145,4,931203,1993,3,3803,3803,1,M,66,60,136894.2,140118.4,12,68776,56199.2,0,0
1204,29,931203,1993,3,1453,1453,29,F,30,30,309980.2,293447.2,10,310844.3,302747.2,0,0
437,43,931203,1993,3,526,526,43,M,32,30,570666.4,531806.4,11,286077.5,276763.2,0,0
2063,1,931204,1993,3,2502,2502,1,F,61,60,72094.9,63829.2,7,72480.3,61379.2,0,0
3087,15,931204,1993,3,3734,3734,15,M,53,50,35752.1,36631.2,7,35617.5,38251.2,0,0
2588,5,931204,1993,3,3124,3124,5,F,38,30,230456.5,230943.2,10,230042.4,226203.2,0,0
956,74,931205,1993,3,1152,1152,74,M,15,10,105121.9,98925.2,8,107046.6,98775.2,0,0
597,41,931205,1993,3,715,715,1,F,44,40,258896.4,267395.2,10,258892.9,260895.2,0,0
3129,5,931205,1993,3,3785,3785,66,F,76,70,81806.5,76259.2,7,82124.2,84839.2,0,0
884,2,931207,1993,3,1065,1065,2,M,39,30,41699.5,38833.2,7,41933.9,38903.2,0,0
4264,28,931207,1993,3,5138,5138,45,F,22,20,282215.3,286075.2,10,281911.4,270575.2,0,0
3223,1,931207,1993,3,3898,3898,57,F,48,40,226690.7,220675.2,9,286294.6,318999.2,0,0
737,34,931208,1993,3,885,885,34,M,73,70,55097.1,47179.2,7,55245.5,61259.2,0,0
2306,38,931208,1993,3,2790,2790,16,M,21,20,171568.2,177755.2,9,170149,172155.2,0,0
1673,53,931208,1993,3,2031,2031,54,M,70,70,53632,57129.2,6,53683.6,51889.2,0,0
10663,11,931208,1993,3,12805,13113,11,M,20,20,566072.7,562863.6,10,565476.5,583999.6,0,1
3345,22,931208,1993,3,4044,4044,44,F,66,60,51532.9,55306.7,7,51566.6,54488.8,0,0
1970,8,931208,1993,3,2395,2395,8,M,43,40,294686.8,283975.2,10,294671.1,296035.2,0,0
2504,16,931209,1993,3,3023,3023,16,M,37,30,305684.3,315431.2,10,305296.3,312031.2,0,0
358,12,931209,1993,3,436,436,2,M,41,40,37883.7,31187.2,6,38134.8,32947.2,0,0
2980,66,931209,1993,3,3598,3598,66,M,73,70,121335.4,121894.4,11,60636.7,60197.2,0,0
3918,53,931209,1993,3,4724,4724,53,F,23,20,121489.6,128035.2,7,121754.1,102255.2,0,0
1680,59,931210,1993,3,2040,2040,59,M,52,50,254704.4,241935.2,9,254807.3,257735.2,0,0
3039,1,931210,1993,3,3673,3673,1,F,45,40,135528.1,135131.2,9,154566.3,133951.2,0,0
3380,64,931210,1993,3,4087,4087,64,F,50,50,89313.8,96687.2,8,86916.3,86087.2,0,0
2128,22,931210,1993,3,2574,2574,29,F,64,60,65999.4,60497.2,7,66196.4,69797.2,0,0
903,47,931210,1993,3,1088,1088,47,F,27,20,52035.5,58435.2,6,47235.1,39415.2,0,0
